AREA,SUB AREA,AGE GROUP,SEASON,WEEK,THRESHOLD,BASELINE,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
Region,Region 10,All,2015-16,27,5.8,5.2,5.7,2,108,"1,945",> 100%
Region,Region 10,All,2015-16,28,5.7,5.1,4.8,3,92,"1,971",> 100%
Region,Region 10,All,2015-16,29,5.6,5,4.5,0,87,"1,933",> 100%
Region,Region 10,All,2015-16,30,5.5,4.9,5,0,103,"2,065",> 100%
Region,Region 10,All,2015-16,31,5.5,4.9,5.1,0,99,"1,935",> 100%
Region,Region 10,All,2015-16,32,5.4,4.8,5.6,0,106,"1,907",> 100%
Region,Region 10,All,2015-16,33,5.4,4.8,5.4,0,105,"1,961",> 100%
Region,Region 10,All,2015-16,34,5.4,4.8,4.9,2,89,"1,856",> 100%
Region,Region 10,All,2015-16,35,5.4,4.9,4.7,0,94,"2,001",> 100%
Region,Region 10,All,2015-16,36,5.5,4.9,5,0,95,"1,902",> 100%
Region,Region 10,All,2015-16,37,5.5,5,5.4,0,107,"1,983",> 100%
Region,Region 10,All,2015-16,38,5.6,5,4.7,0,93,"1,971",> 100%
Region,Region 10,All,2015-16,39,5.7,5.1,4.5,0,91,"2,009",> 100%
Region,Region 1,All,2014-15,40,7.5,6.7,6.4,0,148,"2,329",> 100%
Region,Region 1,All,2014-15,41,7.6,6.8,6.6,0,153,"2,331",> 100%
Region,Region 1,All,2014-15,42,7.6,6.9,6.5,0,155,"2,377",> 100%
Region,Region 1,All,2014-15,43,7.7,7,7.2,0,169,"2,359",> 100%
Region,Region 1,All,2014-15,44,7.8,7.1,7.6,0,180,"2,380",> 100%
Region,Region 1,All,2014-15,45,7.9,7.2,5.8,0,145,"2,489",> 100%
Region,Region 1,All,2014-15,46,8.1,7.3,7.7,0,187,"2,417",> 100%
Region,Region 1,All,2014-15,47,8.2,7.4,6.6,1,161,"2,468",> 100%
Region,Region 1,All,2014-15,48,8.3,7.6,7.4,0,181,"2,436",> 100%
Region,Region 1,All,2014-15,49,8.5,7.7,7.8,1,185,"2,376",> 100%
Region,Region 1,All,2014-15,50,8.6,7.8,7.2,3,185,"2,614",> 100%
Region,Region 1,All,2014-15,51,8.7,8,8.1,1,205,"2,545",> 100%
Region,Region 1,All,2014-15,52,8.8,8.1,7.1,3,172,"2,472",> 100%
Region,Region 1,All,2014-15,53,8.9,8.2,8.6,21,207,"2,652",> 100%
Region,Region 1,All,2014-15,1,9.1,8.3,10.2,32,259,"2,853",> 100%
Region,Region 1,All,2014-15,2,9.1,8.4,11.3,57,271,"2,900",> 100%
Region,Region 1,All,2014-15,3,9.2,8.5,11.3,47,282,"2,918",> 100%
Region,Region 1,All,2014-15,4,9.3,8.6,10.8,50,278,"3,030",> 100%
Region,Region 1,All,2014-15,5,9.4,8.6,12.4,66,317,"3,087",> 100%
Region,Region 1,All,2014-15,6,9.4,8.7,12.7,61,314,"2,944",> 100%
Region,Region 1,All,2014-15,7,9.4,8.7,10.1,41,247,"2,841",> 100%
Region,Region 1,All,2014-15,8,9.5,8.7,10.5,38,255,"2,798",> 100%
Region,Region 1,All,2014-15,9,9.5,8.7,11.1,30,272,"2,712",> 100%
Region,Region 1,All,2014-15,10,9.4,8.7,9.4,21,240,"2,775",> 100%
Region,Region 1,All,2014-15,11,9.4,8.7,7.9,15,195,"2,660",> 100%
Region,Region 1,All,2014-15,12,9.4,8.6,8.9,15,230,"2,751",> 100%
Region,Region 1,All,2014-15,13,9.3,8.6,8.9,16,220,"2,643",> 100%
Region,Region 1,All,2014-15,14,9.2,8.5,9.2,12,230,"2,621",> 100%
Region,Region 1,All,2014-15,15,9.1,8.4,9.8,15,242,"2,632",> 100%
Region,Region 1,All,2014-15,16,9,8.3,9.9,15,238,"2,547",> 100%
Region,Region 1,All,2014-15,17,8.9,8.2,8.8,14,209,"2,542",> 100%
Region,Region 1,All,2014-15,18,8.8,8.1,8,4,201,"2,556",> 100%
Region,Region 1,All,2014-15,19,8.7,7.9,7.6,1,185,"2,448",> 100%
Region,Region 1,All,2014-15,20,8.6,7.8,7.3,1,171,"2,346",> 100%
Region,Region 1,All,2014-15,21,8.4,7.7,7.4,1,177,"2,412",> 100%
Region,Region 1,All,2014-15,22,8.3,7.5,6.9,1,155,"2,275",99.40%
Region,Region 1,All,2014-15,23,8.1,7.4,6.2,0,146,"2,371",> 100%
Region,Region 1,All,2014-15,24,8,7.3,7.2,0,165,"2,286",99.90%
Region,Region 1,All,2014-15,25,7.9,7.1,8.4,0,193,"2,302",> 100%
Region,Region 1,All,2014-15,26,7.8,7,7.6,1,178,"2,353",> 100%
Region,Region 1,All,2014-15,27,7.6,6.9,7,1,170,"2,429",> 100%
Region,Region 1,All,2014-15,28,7.5,6.8,6.9,0,160,"2,318",> 100%
Region,Region 1,All,2014-15,29,7.4,6.7,7,0,162,"2,301",> 100%
Region,Region 1,All,2014-15,30,7.4,6.6,5.8,0,133,"2,293",> 100%
Region,Region 1,All,2014-15,31,7.3,6.5,6.6,0,146,"2,226",97.20%
Region,Region 1,All,2014-15,32,7.2,6.5,6.9,0,153,"2,207",96.40%
Region,Region 1,All,2014-15,33,7.2,6.4,6.4,1,142,"2,237",97.70%
Region,Region 1,All,2014-15,34,7.2,6.4,6.7,0,151,"2,249",98.20%
Region,Region 1,All,2014-15,35,7.1,6.4,6.4,0,143,"2,225",97.20%
Region,Region 1,All,2014-15,36,7.2,6.4,6.4,0,147,"2,284",99.80%
Region,Region 1,All,2014-15,37,7.2,6.4,5.9,0,134,"2,272",99.20%
Region,Region 1,All,2014-15,38,7.2,6.5,7.2,0,166,"2,291",> 100%
Region,Region 1,All,2014-15,39,7.3,6.5,6.5,0,153,"2,359",> 100%
Region,Region 2,All,2014-15,40,7.5,6.9,7.2,0,297,"4,116",99.20%
Region,Region 2,All,2014-15,41,7.5,7,6.8,0,286,"4,231",> 100%
Region,Region 2,All,2014-15,42,7.6,7,7.1,2,295,"4,187",> 100%
Region,Region 2,All,2014-15,43,7.7,7.1,6.5,0,271,"4,186",> 100%
Region,Region 2,All,2014-15,44,7.8,7.2,7.1,0,293,"4,152",> 100%
Region,Region 2,All,2014-15,45,7.9,7.3,6.5,0,287,"4,432",> 100%
Region,Region 2,All,2014-15,46,8,7.4,6.7,1,283,"4,234",> 100%
Region,Region 2,All,2014-15,47,8.1,7.5,6.7,0,294,"4,418",> 100%
Region,Region 2,All,2014-15,48,8.2,7.6,6.5,0,279,"4,279",> 100%
Region,Region 2,All,2014-15,49,8.3,7.7,7.2,4,319,"4,500",> 100%
Region,Region 2,All,2014-15,50,8.4,7.8,7.2,3,317,"4,416",> 100%
Region,Region 2,All,2014-15,51,8.5,7.9,7.4,9,324,"4,511",> 100%
Region,Region 2,All,2014-15,52,8.6,8,8.6,21,367,"4,533",> 100%
Region,Region 2,All,2014-15,53,8.7,8.1,9.3,45,406,"4,826",> 100%
Region,Region 2,All,2014-15,1,8.7,8.2,10.5,59,482,"5,158",> 100%
Region,Region 2,All,2014-15,2,8.8,8.2,10.9,69,494,"5,164",> 100%
Region,Region 2,All,2014-15,3,8.9,8.3,10.7,67,479,"5,101",> 100%
Region,Region 2,All,2014-15,4,8.9,8.3,10.1,57,449,"5,008",> 100%
Region,Region 2,All,2014-15,5,8.9,8.4,9.7,48,439,"5,013",> 100%
Region,Region 2,All,2014-15,6,9,8.4,9.1,51,400,"4,945",> 100%
Region,Region 2,All,2014-15,7,9,8.4,9.4,26,444,"4,976",> 100%
Region,Region 2,All,2014-15,8,9,8.4,9.8,23,450,"4,838",> 100%
Region,Region 2,All,2014-15,9,9,8.4,9,22,412,"4,848",> 100%
Region,Region 2,All,2014-15,10,8.9,8.4,8.6,13,390,"4,710",> 100%
Region,Region 2,All,2014-15,11,8.9,8.3,8.7,12,393,"4,651",> 100%
Region,Region 2,All,2014-15,12,8.8,8.3,7.4,15,318,"4,510",> 100%
Region,Region 2,All,2014-15,13,8.8,8.2,7.8,10,347,"4,567",> 100%
Region,Region 2,All,2014-15,14,8.7,8.1,8.1,8,358,"4,530",> 100%
Region,Region 2,All,2014-15,15,8.6,8,7.7,8,337,"4,468",> 100%
Region,Region 2,All,2014-15,16,8.5,7.9,8.2,5,343,"4,242",> 100%
Region,Region 2,All,2014-15,17,8.4,7.9,7.3,2,313,"4,321",> 100%
Region,Region 2,All,2014-15,18,8.3,7.7,7.6,4,316,"4,229",> 100%
Region,Region 2,All,2014-15,19,8.2,7.6,7.6,4,316,"4,226",> 100%
Region,Region 2,All,2014-15,20,8.1,7.5,7.7,3,305,"4,018",96.80%
Region,Region 2,All,2014-15,21,8,7.4,7.3,0,305,"4,159",> 100%
Region,Region 2,All,2014-15,22,7.9,7.3,7.6,2,312,"4,126",99.40%
Region,Region 2,All,2014-15,23,7.7,7.2,6.7,3,276,"4,163",> 100%
Region,Region 2,All,2014-15,24,7.6,7.1,7.6,0,297,"3,928",94.60%
Region,Region 2,All,2014-15,25,7.5,7,8.1,2,322,"3,994",96.20%
Region,Region 2,All,2014-15,26,7.4,6.9,7,0,282,"4,025",97%
Region,Region 2,All,2014-15,27,7.3,6.8,6.8,2,275,"4,044",97.40%
Region,Region 2,All,2014-15,28,7.3,6.7,6.6,0,266,"4,038",97.30%
Region,Region 2,All,2014-15,29,7.2,6.6,6.7,0,269,"4,019",96.80%
Region,Region 2,All,2014-15,30,7.1,6.6,6.9,0,278,"4,012",96.70%
Region,Region 2,All,2014-15,31,7.1,6.5,6.5,0,260,"3,982",95.90%
Region,Region 2,All,2014-15,32,7,6.5,6.7,0,268,"4,017",96.80%
Region,Region 2,All,2014-15,33,7,6.5,6.8,0,271,"3,988",96.10%
Region,Region 2,All,2014-15,34,7,6.5,6.6,1,258,"3,915",94.30%
Region,Region 2,All,2014-15,35,7,6.5,6.6,0,270,"4,076",98.20%
Region,Region 2,All,2014-15,36,7,6.5,6.3,0,254,"4,030",97.10%
Region,Region 2,All,2014-15,37,7,6.5,5.9,0,233,"3,944",95%
Region,Region 2,All,2014-15,38,7.1,6.5,6.8,0,273,"4,003",96.40%
Region,Region 2,All,2014-15,39,7.1,6.6,7.1,0,278,"3,923",94.50%
Region,Region 3,All,2014-15,40,6.5,5.9,5.7,0,288,"5,017",99.60%
Region,Region 3,All,2014-15,41,6.6,6,5.9,1,308,"5,245",> 100%
Region,Region 3,All,2014-15,42,6.6,6.1,6,0,315,"5,265",> 100%
Region,Region 3,All,2014-15,43,6.7,6.2,6.9,2,353,"5,126",> 100%
Region,Region 3,All,2014-15,44,6.8,6.3,6.4,3,324,"5,108",> 100%
Region,Region 3,All,2014-15,45,6.9,6.3,5.8,2,307,"5,306",> 100%
Region,Region 3,All,2014-15,46,7,6.4,6.3,3,342,"5,439",> 100%
Region,Region 3,All,2014-15,47,7.1,6.5,6.8,4,366,"5,474",> 100%
Region,Region 3,All,2014-15,48,7.2,6.6,6,6,316,"5,390",> 100%
Region,Region 3,All,2014-15,49,7.3,6.7,6.1,6,327,"5,434",> 100%
Region,Region 3,All,2014-15,50,7.4,6.8,6.8,14,366,"5,623",> 100%
Region,Region 3,All,2014-15,51,7.5,6.9,7.3,16,401,"5,677",> 100%
Region,Region 3,All,2014-15,52,7.6,7,9,59,459,"5,775",> 100%
Region,Region 3,All,2014-15,53,7.6,7.1,11,140,533,"6,094",> 100%
Region,Region 3,All,2014-15,1,7.7,7.1,11.3,174,560,"6,476",> 100%
Region,Region 3,All,2014-15,2,7.8,7.2,11.4,153,605,"6,644",> 100%
Region,Region 3,All,2014-15,3,7.8,7.2,10.9,115,580,"6,360",> 100%
Region,Region 3,All,2014-15,4,7.8,7.3,9.8,79,516,"6,048",> 100%
Region,Region 3,All,2014-15,5,7.9,7.3,9,58,486,"6,046",> 100%
Region,Region 3,All,2014-15,6,7.9,7.3,8.7,47,480,"6,070",> 100%
Region,Region 3,All,2014-15,7,7.9,7.3,7.8,31,447,"6,127",> 100%
Region,Region 3,All,2014-15,8,7.9,7.3,8.1,19,468,"6,015",> 100%
Region,Region 3,All,2014-15,9,7.9,7.3,8.3,11,482,"5,935",> 100%
Region,Region 3,All,2014-15,10,7.8,7.3,7.7,18,429,"5,807",> 100%
Region,Region 3,All,2014-15,11,7.8,7.2,7.1,9,389,"5,600",> 100%
Region,Region 3,All,2014-15,12,7.7,7.2,7.1,11,393,"5,666",> 100%
Region,Region 3,All,2014-15,13,7.6,7.1,6.8,6,375,"5,582",> 100%
Region,Region 3,All,2014-15,14,7.6,7,6.5,12,347,"5,535",> 100%
Region,Region 3,All,2014-15,15,7.5,6.9,7.1,7,383,"5,511",> 100%
Region,Region 3,All,2014-15,16,7.4,6.8,7.1,3,374,"5,281",> 100%
Region,Region 3,All,2014-15,17,7.3,6.7,6.5,2,347,"5,363",> 100%
Region,Region 3,All,2014-15,18,7.2,6.6,6.7,1,355,"5,328",> 100%
Region,Region 3,All,2014-15,19,7.1,6.5,6.4,3,331,"5,205",> 100%
Region,Region 3,All,2014-15,20,7,6.4,5.9,0,293,"4,992",99.10%
Region,Region 3,All,2014-15,21,6.9,6.3,7,1,361,"5,193",> 100%
Region,Region 3,All,2014-15,22,6.8,6.2,5.8,0,289,"4,950",98.30%
Region,Region 3,All,2014-15,23,6.7,6.1,6.7,1,341,"5,074",> 100%
Region,Region 3,All,2014-15,24,6.6,6,5.5,0,274,"4,980",98.90%
Region,Region 3,All,2014-15,25,6.5,5.9,5.8,0,293,"5,027",99.80%
Region,Region 3,All,2014-15,26,6.4,5.8,6.2,0,315,"5,101",> 100%
Region,Region 3,All,2014-15,27,6.3,5.8,6.1,0,310,"5,042",> 100%
Region,Region 3,All,2014-15,28,6.2,5.7,6.7,0,327,"4,910",97.50%
Region,Region 3,All,2014-15,29,6.2,5.6,5.9,1,288,"4,928",97.80%
Region,Region 3,All,2014-15,30,6.1,5.6,5.9,0,293,"4,986",99%
Region,Region 3,All,2014-15,31,6.1,5.6,5.5,0,271,"4,903",97.40%
Region,Region 3,All,2014-15,32,6.1,5.5,5.9,0,295,"5,029",99.90%
Region,Region 3,All,2014-15,33,6.1,5.5,6.1,1,305,"5,038",> 100%
Region,Region 3,All,2014-15,34,6.1,5.5,5.7,0,280,"4,944",98.20%
Region,Region 3,All,2014-15,35,6.1,5.5,6.1,0,309,"5,098",> 100%
Region,Region 3,All,2014-15,36,6.1,5.6,5.9,1,291,"4,931",97.90%
Region,Region 3,All,2014-15,37,6.1,5.6,5.8,0,286,"4,969",98.70%
Region,Region 3,All,2014-15,38,6.2,5.6,5.9,1,299,"5,061",> 100%
Region,Region 3,All,2014-15,39,6.2,5.7,6,0,307,"5,077",> 100%
Region,Region 4,All,2014-15,40,6.4,6,5.9,4,629,"10,746",> 100%
Region,Region 4,All,2014-15,41,6.5,6,6.2,4,677,"11,050",> 100%
Region,Region 4,All,2014-15,42,6.5,6.1,6.1,6,650,"10,719",> 100%
Region,Region 4,All,2014-15,43,6.6,6.2,6.2,2,671,"10,904",> 100%
Region,Region 4,All,2014-15,44,6.7,6.3,5.9,8,633,"10,929",> 100%
Region,Region 4,All,2014-15,45,6.8,6.4,6.2,5,703,"11,496",> 100%
Region,Region 4,All,2014-15,46,6.9,6.5,6.4,7,710,"11,246",> 100%
Region,Region 4,All,2014-15,47,7,6.6,6.3,10,722,"11,548",> 100%
Region,Region 4,All,2014-15,48,7.2,6.7,6.4,15,734,"11,644",> 100%
Region,Region 4,All,2014-15,49,7.3,6.9,7.1,25,815,"11,885",> 100%
Region,Region 4,All,2014-15,50,7.4,7,7.2,39,820,"11,937",> 100%
Region,Region 4,All,2014-15,51,7.4,7,7.8,64,908,"12,448",> 100%
Region,Region 4,All,2014-15,52,7.5,7.1,8.1,105,933,"12,796",> 100%
Region,Region 4,All,2014-15,53,7.6,7.2,10,226,"1,108","13,356",> 100%
Region,Region 4,All,2014-15,1,7.7,7.3,10.2,189,"1,163","13,306",> 100%
Region,Region 4,All,2014-15,2,7.7,7.3,10,169,"1,158","13,256",> 100%
Region,Region 4,All,2014-15,3,7.8,7.4,8.9,100,"1,016","12,594",> 100%
Region,Region 4,All,2014-15,4,7.8,7.4,8.6,87,974,"12,371",> 100%
Region,Region 4,All,2014-15,5,7.8,7.4,8.3,69,982,"12,722",> 100%
Region,Region 4,All,2014-15,6,7.9,7.5,7.9,59,929,"12,573",> 100%
Region,Region 4,All,2014-15,7,7.9,7.5,7.8,52,940,"12,766",> 100%
Region,Region 4,All,2014-15,8,7.8,7.4,8,45,995,"12,951",> 100%
Region,Region 4,All,2014-15,9,7.8,7.4,8,37,983,"12,700",> 100%
Region,Region 4,All,2014-15,10,7.8,7.4,8.3,39,"1,002","12,522",> 100%
Region,Region 4,All,2014-15,11,7.7,7.3,7.7,28,902,"12,020",> 100%
Region,Region 4,All,2014-15,12,7.7,7.3,6.9,21,782,"11,722",> 100%
Region,Region 4,All,2014-15,13,7.6,7.2,7.1,15,824,"11,798",> 100%
Region,Region 4,All,2014-15,14,7.5,7.1,6.6,16,746,"11,591",> 100%
Region,Region 4,All,2014-15,15,7.4,7,7,6,783,"11,301",> 100%
Region,Region 4,All,2014-15,16,7.3,6.9,6.6,5,746,"11,351",> 100%
Region,Region 4,All,2014-15,17,7.2,6.8,7,3,785,"11,215",> 100%
Region,Region 4,All,2014-15,18,7.1,6.7,6.4,1,739,"11,635",> 100%
Region,Region 4,All,2014-15,19,7,6.6,6.3,2,727,"11,509",> 100%
Region,Region 4,All,2014-15,20,6.9,6.5,6,1,670,"11,140",> 100%
Region,Region 4,All,2014-15,21,6.8,6.4,6.2,3,678,"10,948",> 100%
Region,Region 4,All,2014-15,22,6.7,6.3,6.2,1,670,"10,873",> 100%
Region,Region 4,All,2014-15,23,6.6,6.2,6,3,664,"11,143",> 100%
Region,Region 4,All,2014-15,24,6.5,6.1,6,1,665,"11,172",> 100%
Region,Region 4,All,2014-15,25,6.4,6,6,1,664,"11,120",> 100%
Region,Region 4,All,2014-15,26,6.3,5.9,5.8,1,633,"10,923",> 100%
Region,Region 4,All,2014-15,27,6.2,5.8,6,1,673,"11,243",> 100%
Region,Region 4,All,2014-15,28,6.1,5.7,5.8,2,640,"11,089",> 100%
Region,Region 4,All,2014-15,29,6.1,5.7,6.1,1,657,"10,871",> 100%
Region,Region 4,All,2014-15,30,6,5.7,5.7,2,612,"10,864",> 100%
Region,Region 4,All,2014-15,31,6,5.6,6.1,2,659,"10,924",> 100%
Region,Region 4,All,2014-15,32,6,5.6,5.6,0,609,"10,849",> 100%
Region,Region 4,All,2014-15,33,6,5.6,5.8,1,638,"10,939",> 100%
Region,Region 4,All,2014-15,34,6,5.6,5.6,0,609,"10,844",> 100%
Region,Region 4,All,2014-15,35,6,5.6,6.2,2,673,"10,957",> 100%
Region,Region 4,All,2014-15,36,6.1,5.7,6,1,656,"11,032",> 100%
Region,Region 4,All,2014-15,37,6.1,5.7,5.9,1,649,"11,047",> 100%
Region,Region 4,All,2014-15,38,6.2,5.8,6,2,663,"11,122",> 100%
Region,Region 4,All,2014-15,39,6.2,5.8,5.9,3,640,"10,980",> 100%
Region,Region 5,All,2014-15,40,6.7,6.2,6.6,0,573,"8,622",> 100%
Region,Region 5,All,2014-15,41,6.8,6.3,6.4,0,553,"8,632",> 100%
Region,Region 5,All,2014-15,42,6.8,6.4,6.4,0,568,"8,899",> 100%
Region,Region 5,All,2014-15,43,6.9,6.5,6.5,1,558,"8,585",> 100%
Region,Region 5,All,2014-15,44,7,6.6,6.2,2,538,"8,693",> 100%
Region,Region 5,All,2014-15,45,7.1,6.7,6.6,2,603,"9,106",> 100%
Region,Region 5,All,2014-15,46,7.2,6.8,6.1,2,538,"8,801",> 100%
Region,Region 5,All,2014-15,47,7.3,6.8,6.2,3,581,"9,386",> 100%
Region,Region 5,All,2014-15,48,7.4,6.9,6.6,10,594,"9,208",> 100%
Region,Region 5,All,2014-15,49,7.5,7,7.1,16,644,"9,347",> 100%
Region,Region 5,All,2014-15,50,7.6,7.1,7.5,53,670,"9,667",> 100%
Region,Region 5,All,2014-15,51,7.6,7.2,8.9,123,776,"10,045",> 100%
Region,Region 5,All,2014-15,52,7.7,7.3,9.5,177,805,"10,387",> 100%
Region,Region 5,All,2014-15,53,7.8,7.4,11.4,312,933,"10,949",> 100%
Region,Region 5,All,2014-15,1,7.9,7.4,12.3,306,"1,064","11,179",> 100%
Region,Region 5,All,2014-15,2,7.9,7.5,10.8,226,963,"10,999",> 100%
Region,Region 5,All,2014-15,3,7.9,7.5,9.6,131,869,"10,378",> 100%
Region,Region 5,All,2014-15,4,8,7.5,9.1,79,781,"9,502",> 100%
Region,Region 5,All,2014-15,5,8,7.6,8.1,47,727,"9,591",> 100%
Region,Region 5,All,2014-15,6,8,7.6,8.1,35,742,"9,574",> 100%
Region,Region 5,All,2014-15,7,8,7.6,8,32,741,"9,683",> 100%
Region,Region 5,All,2014-15,8,8,7.5,7.7,24,722,"9,672",> 100%
Region,Region 5,All,2014-15,9,8,7.5,7.6,25,718,"9,836",> 100%
Region,Region 5,All,2014-15,10,7.9,7.5,7.6,19,725,"9,730",> 100%
Region,Region 5,All,2014-15,11,7.9,7.4,7.9,22,732,"9,539",> 100%
Region,Region 5,All,2014-15,12,7.8,7.4,7.1,15,654,"9,378",> 100%
Region,Region 5,All,2014-15,13,7.7,7.3,7.5,19,706,"9,695",> 100%
Region,Region 5,All,2014-15,14,7.7,7.2,7.7,20,707,"9,391",> 100%
Region,Region 5,All,2014-15,15,7.6,7.1,7.2,17,679,"9,604",> 100%
Region,Region 5,All,2014-15,16,7.5,7.1,8.1,13,726,"9,160",> 100%
Region,Region 5,All,2014-15,17,7.4,7,7.2,16,636,"9,094",> 100%
Region,Region 5,All,2014-15,18,7.3,6.9,6.8,10,612,"9,088",> 100%
Region,Region 5,All,2014-15,19,7.2,6.8,7,5,607,"8,736",> 100%
Region,Region 5,All,2014-15,20,7.1,6.7,6.4,4,546,"8,580",> 100%
Region,Region 5,All,2014-15,21,7,6.5,6.7,3,565,"8,535",> 100%
Region,Region 5,All,2014-15,22,6.9,6.5,5.7,3,482,"8,500",> 100%
Region,Region 5,All,2014-15,23,6.8,6.4,6.1,1,522,"8,637",> 100%
Region,Region 5,All,2014-15,24,6.7,6.3,6.1,1,515,"8,415",99.90%
Region,Region 5,All,2014-15,25,6.6,6.2,5.8,0,486,"8,419",99.90%
Region,Region 5,All,2014-15,26,6.5,6.1,6,1,511,"8,470",> 100%
Region,Region 5,All,2014-15,27,6.5,6,6.1,1,510,"8,326",98.80%
Region,Region 5,All,2014-15,28,6.4,6,6,3,513,"8,669",> 100%
Region,Region 5,All,2014-15,29,6.3,5.9,6,0,507,"8,504",> 100%
Region,Region 5,All,2014-15,30,6.3,5.9,6.3,1,532,"8,510",> 100%
Region,Region 5,All,2014-15,31,6.3,5.8,6.2,1,524,"8,458",> 100%
Region,Region 5,All,2014-15,32,6.3,5.8,5.9,1,489,"8,353",99.10%
Region,Region 5,All,2014-15,33,6.2,5.8,5.6,0,472,"8,436",> 100%
Region,Region 5,All,2014-15,34,6.3,5.8,5.9,1,500,"8,438",> 100%
Region,Region 5,All,2014-15,35,6.3,5.8,6.4,1,550,"8,603",> 100%
Region,Region 5,All,2014-15,36,6.3,5.9,6.1,1,512,"8,450",> 100%
Region,Region 5,All,2014-15,37,6.3,5.9,6.2,1,530,"8,571",> 100%
Region,Region 5,All,2014-15,38,6.4,6,5.9,1,513,"8,718",> 100%
Region,Region 5,All,2014-15,39,6.4,6,6.1,2,522,"8,586",> 100%
Region,Region 6,All,2014-15,40,6.8,6.3,6.7,0,381,"5,671",> 100%
Region,Region 6,All,2014-15,41,6.9,6.4,6.3,0,363,"5,792",> 100%
Region,Region 6,All,2014-15,42,7,6.5,6.5,0,372,"5,716",> 100%
Region,Region 6,All,2014-15,43,7.1,6.6,6.3,1,373,"5,927",> 100%
Region,Region 6,All,2014-15,44,7.2,6.7,6.1,1,354,"5,774",> 100%
Region,Region 6,All,2014-15,45,7.4,6.8,6.3,1,372,"5,923",> 100%
Region,Region 6,All,2014-15,46,7.5,7,6.2,2,364,"5,902",> 100%
Region,Region 6,All,2014-15,47,7.6,7.1,6.5,5,416,"6,449",> 100%
Region,Region 6,All,2014-15,48,7.7,7.2,6.8,2,422,"6,242",> 100%
Region,Region 6,All,2014-15,49,7.9,7.3,7,13,439,"6,428",> 100%
Region,Region 6,All,2014-15,50,8,7.5,7.9,20,484,"6,401",> 100%
Region,Region 6,All,2014-15,51,8.1,7.6,8.1,34,481,"6,383",> 100%
Region,Region 6,All,2014-15,52,8.2,7.7,8.5,40,520,"6,555",> 100%
Region,Region 6,All,2014-15,53,8.3,7.8,9.8,82,601,"6,961",> 100%
Region,Region 6,All,2014-15,1,8.4,7.9,10.7,81,696,"7,283",> 100%
Region,Region 6,All,2014-15,2,8.5,7.9,10.4,80,678,"7,276",> 100%
Region,Region 6,All,2014-15,3,8.5,8,10.1,68,652,"7,142",> 100%
Region,Region 6,All,2014-15,4,8.6,8,9.6,67,592,"6,872",> 100%
Region,Region 6,All,2014-15,5,8.6,8.1,9,48,560,"6,773",> 100%
Region,Region 6,All,2014-15,6,8.6,8.1,8.4,42,523,"6,750",> 100%
Region,Region 6,All,2014-15,7,8.6,8.1,9,33,552,"6,522",> 100%
Region,Region 6,All,2014-15,8,8.6,8.1,8,21,511,"6,680",> 100%
Region,Region 6,All,2014-15,9,8.6,8.1,8.4,13,548,"6,687",> 100%
Region,Region 6,All,2014-15,10,8.5,8,8.4,10,543,"6,560",> 100%
Region,Region 6,All,2014-15,11,8.5,7.9,7.9,15,503,"6,541",> 100%
Region,Region 6,All,2014-15,12,8.4,7.9,8.1,9,499,"6,305",> 100%
Region,Region 6,All,2014-15,13,8.3,7.8,7.2,5,447,"6,247",> 100%
Region,Region 6,All,2014-15,14,8.2,7.7,7.3,5,439,"6,092",> 100%
Region,Region 6,All,2014-15,15,8.1,7.6,7.9,3,490,"6,207",> 100%
Region,Region 6,All,2014-15,16,8,7.5,6.9,2,413,"5,978",> 100%
Region,Region 6,All,2014-15,17,7.9,7.4,7.5,1,454,"6,085",> 100%
Region,Region 6,All,2014-15,18,7.8,7.2,7.4,4,450,"6,163",> 100%
Region,Region 6,All,2014-15,19,7.6,7.1,7.1,0,422,"5,944",> 100%
Region,Region 6,All,2014-15,20,7.5,7,6.9,0,405,"5,889",> 100%
Region,Region 6,All,2014-15,21,7.4,6.8,7,1,415,"5,938",> 100%
Region,Region 6,All,2014-15,22,7.2,6.7,6.6,1,401,"6,050",> 100%
Region,Region 6,All,2014-15,23,7.1,6.6,7.1,0,423,"5,978",> 100%
Region,Region 6,All,2014-15,24,7,6.5,7.1,1,414,"5,853",> 100%
Region,Region 6,All,2014-15,25,6.9,6.4,6.6,0,378,"5,698",> 100%
Region,Region 6,All,2014-15,26,6.8,6.3,6.4,0,377,"5,878",> 100%
Region,Region 6,All,2014-15,27,6.7,6.2,6.3,0,365,"5,758",> 100%
Region,Region 6,All,2014-15,28,6.6,6.1,6.1,0,368,"6,005",> 100%
Region,Region 6,All,2014-15,29,6.5,6,6.3,1,371,"5,913",> 100%
Region,Region 6,All,2014-15,30,6.5,6,5.8,0,331,"5,751",> 100%
Region,Region 6,All,2014-15,31,6.5,5.9,6,0,351,"5,862",> 100%
Region,Region 6,All,2014-15,32,6.4,5.9,6.1,2,348,"5,755",> 100%
Region,Region 6,All,2014-15,33,6.4,5.9,6,1,344,"5,720",> 100%
Region,Region 6,All,2014-15,34,6.4,5.9,6.1,0,353,"5,812",> 100%
Region,Region 6,All,2014-15,35,6.5,5.9,5.3,0,301,"5,673",> 100%
Region,Region 6,All,2014-15,36,6.5,6,5.9,0,336,"5,723",> 100%
